Age,Age_Group,Income,Marital_Status,Education_Level,Kidhome,Teenhome,Has_Children,Customer_Days,Customer_Tenure_Years,Customer_Tenure_Group,Recency,NumWebPurchases,NumStorePurchases,NumCatalogPurchases,NumDealsPurchases,NumWebVisitsMonth,MntTotal,MntGoldProds,Premium_Spend_Share,Is_High_Value_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,MntRegularProds,AcceptedCmpOverall
71,Seniors,70165.0,Widow,Graduation,0,0,False,2439,6.68,Newer,60,3,11,7,1,1,804.0,122.0,0.1517,False,161.0,0.0,253.0,199.0,191.0,0,0,0,0,0,0,3,11,0,682,0
62,Seniors,50520.0,Widow,PhD,0,1,True,2311,6.33,Newer,25,3,3,1,2,6,121.0,14.0,0.1157,False,112.0,0.0,6.0,2.0,1.0,0,0,0,0,0,0,3,11,0,107,0
45,Mid-Age,33183.0,Married,Graduation,1,0,True,2284,6.25,Newer,46,4,3,0,2,7,83.0,37.0,0.4458,False,7.0,5.0,39.0,17.0,15.0,0,0,0,0,0,0,3,11,0,46,0
51,Mid-Age,66582.0,Single,PhD,0,0,False,2277,6.23,Newer,83,2,9,8,1,1,1288.0,0.0,0.0,True,789.0,25.0,420.0,16.0,38.0,0,0,0,0,0,0,3,11,0,1288,0
65,Seniors,75261.0,Together,PhD,0,0,False,2591,7.09,Established,17,5,5,6,1,2,1726.0,17.0,0.0098,True,1239.0,17.0,413.0,23.0,34.0,0,1,1,0,0,0,3,11,1,1709,2
50,Mid-Age,31880.0,Widow,Graduation,1,0,True,2765,7.57,Established,13,1,2,0,1,8,12.0,3.0,0.25,False,4.0,1.0,5.0,2.0,0.0,0,0,0,0,0,0,3,11,0,9,0
69,Seniors,53790.0,Married,Graduation,0,2,True,2274,6.23,Newer,86,7,8,2,3,6,537.0,5.0,0.0093,False,335.0,42.0,127.0,28.0,5.0,0,0,0,0,0,0,3,11,0,532,0
49,Mid-Age,49269.0,Together,PhD,1,0,True,2842,7.78,Established,92,7,12,3,3,7,832.0,58.0,0.0697,False,639.0,8.0,166.0,11.0,8.0,0,0,0,0,0,0,3,11,0,774,0
45,Mid-Age,61456.0,Married,Graduation,0,1,True,2618,7.17,Established,47,6,13,10,4,4,1299.0,89.0,0.0685,True,563.0,76.0,384.0,84.0,192.0,0,0,0,0,0,0,3,11,0,1210,0
40,Adults,37406.0,Married,Graduation,1,0,True,2421,6.63,Newer,18,1,2,0,1,8,14.0,3.0,0.2143,False,2.0,0.0,8.0,2.0,2.0,0,0,0,0,0,0,3,11,1,11,0
39,Adults,56937.0,Together,PhD,1,0,True,2853,7.81,Established,81,8,9,6,7,6,898.0,8.0,0.0089,False,746.0,8.0,125.0,11.0,8.0,0,1,0,0,0,0,3,11,1,890,1
42,Adults,38415.0,Married,Graduation,1,1,True,2702,7.4,Established,91,1,3,0,2,7,40.0,4.0,0.1,False,22.0,1.0,13.0,4.0,0.0,0,0,0,0,0,0,3,11,0,36,0
32,Adults,20518.0,Single,Graduation,1,0,True,2201,6.03,Newer,58,1,2,1,1,5,16.0,9.0,0.5625,False,4.0,1.0,6.0,4.0,1.0,0,0,0,0,0,0,3,11,0,7,0
64,Seniors,62503.0,Married,Graduation,0,1,True,2655,7.27,Established,40,8,11,3,4,5,856.0,117.0,0.1367,False,478.0,0.0,193.0,110.0,75.0,0,0,0,0,0,0,3,11,0,739,0
48,Mid-Age,41644.0,Single,PhD,1,1,True,2210,6.05,Newer,67,1,3,0,2,3,29.0,2.0,0.069,False,20.0,3.0,4.0,2.0,0.0,0,0,0,0,0,0,3,11,0,27,0
43,Adults,55842.0,Married,Master,0,1,True,2196,6.01,Newer,19,7,8,1,1,5,494.0,24.0,0.0486,False,451.0,0.0,39.0,0.0,4.0,0,0,0,0,0,0,3,11,0,470,0
48,Mid-Age,62010.0,Married,PhD,0,1,True,2773,7.59,Established,93,6,7,2,4,5,438.0,92.0,0.21,False,371.0,22.0,39.0,6.0,0.0,0,0,0,0,0,0,3,11,0,346,0
43,Adults,41124.0,Married,Graduation,1,0,True,2765,7.57,Established,41,7,4,3,7,8,387.0,119.0,0.3075,False,281.0,7.0,84.0,15.0,0.0,0,0,0,0,0,0,3,11,0,268,0
47,Mid-Age,38961.0,Married,Master,1,0,True,2340,6.41,Newer,60,2,2,1,1,7,46.0,24.0,0.5217,False,19.0,7.0,19.0,0.0,1.0,0,0,0,0,0,0,3,11,0,22,0
48,Mid-Age,37760.0,Divorced,Master,1,0,True,2481,6.79,Newer,54,2,3,0,1,6,54.0,0.0,0.0,False,26.0,3.0,13.0,2.0,10.0,0,0,0,0,0,0,3,11,0,54,0
46,Mid-Age,32233.0,Single,Graduation,1,0,True,2838,7.77,Established,26,6,2,2,2,9,224.0,72.0,0.3214,False,138.0,15.0,35.0,25.0,11.0,1,0,0,0,0,0,3,11,1,152,1
45,Mid-Age,43057.0,Married,Graduation,0,1,True,2401,6.57,Newer,30,4,5,2,4,5,261.0,5.0,0.0192,False,213.0,2.0,44.0,0.0,2.0,0,0,0,0,0,0,3,11,0,256,0
60,Seniors,83151.0,Together,Master,0,0,False,2786,7.63,Established,93,5,4,9,1,3,729.0,18.0,0.0247,False,407.0,28.0,100.0,120.0,74.0,0,0,0,0,0,0,3,11,0,711,0
56,Mid-Age,78825.0,Divorced,PhD,0,0,False,2812,7.7,Established,35,5,13,10,1,3,877.0,18.0,0.0205,False,483.0,74.0,114.0,169.0,37.0,0,0,0,0,0,0,3,11,1,859,0
44,Adults,65104.0,Together,Master,0,1,True,2386,6.53,Newer,4,3,7,5,2,7,1003.0,50.0,0.0499,True,738.0,0.0,232.0,13.0,20.0,0,0,0,0,0,0,3,11,0,953,0
46,Mid-Age,60093.0,Married,Graduation,0,1,True,2527,6.92,Established,92,7,10,2,2,6,645.0,90.0,0.1395,False,502.0,12.0,109.0,16.0,6.0,0,0,0,0,0,0,3,11,0,555,0
51,Mid-Age,14045.0,Married,Graduation,1,0,True,2313,6.33,Newer,24,1,3,0,1,7,19.0,1.0,0.0526,False,11.0,0.0,5.0,2.0,1.0,0,0,0,0,0,0,3,11,0,18,0
68,Seniors,28457.0,Widow,2n Cycle,0,0,False,2768,7.58,Established,96,4,4,1,1,8,191.0,14.0,0.0733,False,24.0,1.0,108.0,29.0,29.0,0,0,0,0,0,0,3,11,0,177,0
62,Seniors,78952.0,Together,PhD,0,1,True,2802,7.67,Established,11,2,12,5,2,6,1958.0,134.0,0.0684,True,1170.0,19.0,594.0,99.0,76.0,0,0,0,0,0,0,3,11,0,1824,0
44,Adults,46310.0,Divorced,Graduation,1,0,True,2732,7.48,Established,99,6,5,1,2,8,295.0,14.0,0.0475,False,185.0,2.0,88.0,15.0,5.0,0,0,0,0,0,0,3,11,0,281,0
65,Seniors,76005.0,Together,Graduation,0,0,False,2651,7.26,Established,72,3,13,5,1,6,1682.0,40.0,0.0238,True,983.0,20.0,389.0,240.0,50.0,0,0,0,1,0,0,3,11,0,1642,1
56,Mid-Age,58308.0,Single,Master,0,1,True,2692,7.37,Established,77,2,3,6,4,8,770.0,130.0,0.1688,False,691.0,0.0,69.0,10.0,0.0,0,0,0,0,0,0,3,11,0,640,0
76,Seniors,55614.0,Divorced,PhD,0,0,False,2373,6.5,Newer,85,9,6,4,1,7,656.0,26.0,0.0396,False,504.0,13.0,131.0,8.0,0.0,0,1,0,0,0,0,3,11,0,630,1
58,Mid-Age,59432.0,Divorced,Master,0,1,True,2601,7.12,Established,88,5,11,3,3,5,651.0,12.0,0.0184,False,317.0,25.0,265.0,25.0,19.0,0,0,0,0,0,0,3,11,0,639,0
42,Adults,55563.0,Divorced,Graduation,0,1,True,2244,6.14,Newer,22,2,3,0,1,3,41.0,2.0,0.0488,False,29.0,1.0,9.0,2.0,0.0,0,0,0,0,0,0,3,11,0,39,0
49,Mid-Age,78642.0,Together,PhD,0,1,True,2593,7.1,Established,83,4,4,9,1,6,1799.0,17.0,0.0094,True,1396.0,0.0,322.0,46.0,35.0,0,0,0,0,0,0,3,11,0,1782,0
71,Seniors,67911.0,Together,PhD,0,1,True,2197,6.02,Newer,63,6,11,7,3,3,976.0,0.0,0.0,True,529.0,0.0,356.0,63.0,28.0,0,0,0,0,0,0,3,11,0,976,0
76,Seniors,65275.0,Married,Graduation,0,0,False,2611,7.15,Established,9,4,13,3,1,2,725.0,21.0,0.029,False,388.0,14.0,218.0,91.0,14.0,0,0,0,0,0,0,3,11,0,704,0
70,Seniors,27203.0,Together,Graduation,1,1,True,2851,7.81,Established,92,1,2,1,2,8,40.0,24.0,0.6,False,13.0,2.0,21.0,4.0,0.0,0,0,0,0,0,0,3,11,0,16,0
59,Mid-Age,48330.0,Together,Master,0,1,True,2385,6.53,Newer,2,1,3,0,1,5,32.0,0.0,0.0,False,28.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,3,11,0,32,0
30,Adults,24279.0,Married,Basic,0,0,False,2706,7.41,Established,6,4,3,1,1,8,155.0,108.0,0.6968,False,16.0,36.0,21.0,20.0,62.0,0,0,0,0,0,0,3,11,0,47,0
35,Adults,64355.0,Married,PhD,1,0,True,2833,7.76,Established,66,4,12,3,2,8,1292.0,153.0,0.1184,True,1047.0,0.0,140.0,67.0,38.0,0,0,0,0,0,0,3,11,0,1139,0
67,Seniors,53653.0,Widow,Graduation,0,0,False,2758,7.55,Established,29,10,12,4,2,6,1102.0,108.0,0.098,True,815.0,10.0,239.0,28.0,10.0,0,0,0,0,0,0,3,11,0,994,0
44,Adults,65665.0,Married,Graduation,0,1,True,2368,6.48,Newer,77,5,8,10,1,3,916.0,29.0,0.0317,False,225.0,162.0,387.0,106.0,36.0,0,0,0,0,0,0,3,11,0,887,0
31,Adults,81217.0,Single,Graduation,0,0,False,2504,6.86,Newer,77,3,11,7,1,1,1073.0,84.0,0.0783,True,493.0,70.0,324.0,146.0,40.0,0,0,0,0,0,0,3,11,0,989,0
28,Young Adults,34935.0,Married,Graduation,0,0,False,2532,6.93,Established,71,2,4,1,1,7,117.0,20.0,0.1709,False,34.0,4.0,66.0,3.0,10.0,0,0,0,0,0,0,3,11,0,97,0
61,Seniors,61250.0,Divorced,Graduation,0,1,True,2719,7.44,Established,49,5,12,2,6,5,671.0,59.0,0.0879,False,382.0,138.0,65.0,60.0,26.0,0,0,0,0,0,0,3,11,0,612,0
39,Adults,39665.0,Together,PhD,1,0,True,2559,7.01,Established,97,4,3,2,3,7,185.0,31.0,0.1676,False,127.0,1.0,56.0,0.0,1.0,1,0,0,0,0,0,3,11,0,154,1
41,Adults,60152.0,Single,Graduation,0,1,True,2617,7.16,Established,6,6,12,4,1,3,852.0,91.0,0.1068,False,325.0,83.0,300.0,86.0,58.0,0,0,0,0,0,0,3,11,0,761,0
56,Mid-Age,48920.0,Married,Graduation,0,2,True,2411,6.6,Newer,93,6,5,2,3,7,341.0,6.0,0.0176,False,238.0,17.0,68.0,8.0,10.0,0,1,0,0,0,0,3,11,0,335,1
61,Seniors,89120.0,Together,Master,0,0,False,2263,6.2,Newer,78,5,7,6,1,1,1869.0,55.0,0.0294,True,1168.0,92.0,408.0,72.0,129.0,0,0,1,0,0,0,3,11,0,1814,1
74,Seniors,44124.0,Together,PhD,0,1,True,2573,7.04,Established,62,6,5,2,4,8,345.0,52.0,0.1507,False,284.0,0.0,55.0,0.0,6.0,0,0,0,0,0,0,3,11,0,293,0
45,Mid-Age,81169.0,Single,Master,0,0,False,2600,7.12,Established,47,5,9,7,1,2,2062.0,27.0,0.0131,True,1288.0,20.0,613.0,80.0,61.0,0,0,0,0,0,0,3,11,0,2035,0
59,Mid-Age,36443.0,Married,Graduation,1,1,True,2670,7.31,Established,9,3,3,1,4,8,118.0,20.0,0.1695,False,65.0,0.0,46.0,4.0,3.0,0,0,0,0,0,0,3,11,0,98,0
30,Adults,26095.0,Single,Graduation,1,0,True,2523,6.91,Established,77,1,3,0,1,7,31.0,11.0,0.3548,False,11.0,7.0,9.0,3.0,1.0,0,0,0,0,0,0,3,11,0,20,0
61,Seniors,71367.0,Together,Graduation,0,0,False,2469,6.76,Newer,24,4,7,5,1,2,702.0,75.0,0.1068,False,227.0,23.0,389.0,42.0,21.0,0,0,0,0,0,0,3,11,0,627,0
76,Seniors,80184.0,Married,Master,0,0,False,2279,6.24,Newer,19,6,10,3,1,3,1902.0,0.0,0.0,True,1035.0,134.0,670.0,25.0,38.0,0,0,1,1,0,0,3,11,0,1902,2
55,Mid-Age,30630.0,Divorced,Graduation,1,1,True,2312,6.33,Newer,67,2,3,0,2,7,42.0,10.0,0.2381,False,27.0,1.0,12.0,2.0,0.0,0,0,0,0,0,0,3,11,0,32,0
33,Adults,73454.0,Single,Master,0,0,False,2279,6.24,Newer,95,2,6,4,1,5,1476.0,175.0,0.1186,True,982.0,73.0,351.0,56.0,14.0,1,0,0,0,0,0,3,11,0,1301,1
29,Young Adults,42691.0,Married,Graduation,0,0,False,2476,6.78,Newer,48,5,6,1,1,5,300.0,58.0,0.1933,False,179.0,2.0,64.0,38.0,17.0,0,0,0,0,0,0,3,11,0,242,0
67,Seniors,70503.0,Married,Graduation,0,0,False,2796,7.66,Established,73,2,9,4,1,6,1661.0,66.0,0.0397,True,1379.0,33.0,216.0,0.0,33.0,0,1,1,0,0,0,3,11,0,1595,2
33,Adults,25545.0,Married,Graduation,1,0,True,2818,7.72,Established,35,2,3,2,3,6,125.0,85.0,0.68,False,32.0,1.0,64.0,16.0,12.0,0,0,0,0,0,0,3,11,1,40,0
34,Adults,32880.0,Married,Graduation,1,0,True,2731,7.48,Established,76,1,3,0,1,8,40.0,2.0,0.05,False,8.0,4.0,15.0,7.0,6.0,0,0,0,0,0,0,3,11,0,38,0
62,Seniors,77863.0,Together,PhD,0,0,False,2373,6.5,Newer,20,4,10,5,1,2,1279.0,12.0,0.0094,True,881.0,38.0,319.0,16.0,25.0,0,0,0,0,0,0,3,11,0,1267,0
43,Adults,50353.0,Married,Master,0,0,False,2180,5.97,Newer,72,4,6,4,1,3,407.0,35.0,0.086,False,141.0,15.0,153.0,67.0,31.0,0,0,0,0,0,0,3,11,0,372,0
56,Mid-Age,61839.0,Single,Graduation,0,0,False,2845,7.79,Established,20,4,4,8,1,8,1775.0,120.0,0.0676,True,1000.0,155.0,379.0,224.0,17.0,0,0,0,0,0,0,3,11,0,1655,0
60,Seniors,49154.0,Married,PhD,1,1,True,2397,6.56,Newer,69,4,8,1,6,6,340.0,71.0,0.2088,False,206.0,10.0,67.0,30.0,27.0,0,0,0,0,0,0,3,11,0,269,0
45,Mid-Age,47682.0,Widow,2n Cycle,0,1,True,2658,7.28,Established,80,4,8,3,4,5,460.0,61.0,0.1326,False,162.0,61.0,83.0,97.0,57.0,0,0,0,0,0,0,3,11,0,399,0
51,Mid-Age,72679.0,Single,Graduation,0,1,True,2443,6.69,Newer,65,4,5,7,1,1,1114.0,54.0,0.0485,True,619.0,54.0,260.0,127.0,54.0,0,0,0,0,0,0,3,11,0,1060,0
43,Adults,57954.0,Together,Master,1,1,True,2170,5.94,Newer,52,8,6,2,7,7,484.0,9.0,0.0186,False,456.0,4.0,24.0,0.0,0.0,0,1,0,0,0,0,3,11,0,475,1
58,Mid-Age,65316.0,Married,Graduation,1,1,True,2590,7.09,Established,65,3,5,2,2,4,222.0,38.0,0.1712,False,112.0,6.0,92.0,3.0,9.0,0,0,0,0,0,0,3,11,0,184,0
38,Adults,28567.0,Single,Graduation,1,0,True,2536,6.94,Established,57,2,3,0,2,6,40.0,6.0,0.15,False,11.0,3.0,22.0,2.0,2.0,0,0,0,0,0,0,3,11,0,34,0
69,Seniors,47352.0,Together,Master,0,1,True,2603,7.13,Established,70,6,5,1,4,7,304.0,15.0,0.0493,False,172.0,12.0,112.0,8.0,0.0,0,0,0,0,0,0,3,11,0,289,0
53,Mid-Age,44931.0,Together,Graduation,0,1,True,2321,6.35,Newer,0,2,3,1,1,5,89.0,7.0,0.0787,False,78.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,3,11,0,82,0
53,Mid-Age,76982.0,Divorced,Graduation,0,0,False,2293,6.28,Newer,19,8,4,3,1,4,1032.0,30.0,0.0291,True,464.0,151.0,292.0,65.0,60.0,0,0,1,0,0,0,3,11,1,1002,1
68,Seniors,57247.0,Together,2n Cycle,0,1,True,2484,6.8,Newer,50,2,7,1,2,2,226.0,6.0,0.0265,False,99.0,4.0,32.0,37.0,54.0,0,0,0,0,0,0,3,11,0,220,0
39,Adults,22944.0,Single,Master,1,0,True,2347,6.43,Newer,67,3,3,0,3,7,50.0,26.0,0.52,False,19.0,3.0,19.0,4.0,5.0,0,0,0,0,0,0,3,11,0,24,0
43,Adults,25315.0,Together,2n Cycle,1,0,True,2393,6.55,Newer,46,3,3,0,3,8,32.0,22.0,0.6875,False,1.0,9.0,8.0,11.0,3.0,0,0,0,0,0,0,3,11,0,10,0
51,Mid-Age,43638.0,Widow,Graduation,0,1,True,2851,7.81,Established,37,4,4,1,2,7,182.0,19.0,0.1044,False,63.0,10.0,83.0,7.0,19.0,0,0,0,0,0,0,3,11,0,163,0
36,Adults,42710.0,Single,PhD,1,0,True,2737,7.49,Established,38,4,3,5,2,6,304.0,102.0,0.3355,False,252.0,3.0,42.0,4.0,3.0,0,0,0,0,0,0,3,11,0,202,0
38,Adults,84169.0,Married,PhD,0,0,False,2485,6.8,Newer,9,7,6,6,1,3,1919.0,0.0,0.0,True,1478.0,19.0,403.0,0.0,19.0,0,1,1,0,0,0,3,11,1,1919,2
44,Adults,54058.0,Together,Graduation,0,1,True,2549,6.98,Established,56,4,8,6,2,3,608.0,54.0,0.0888,False,198.0,18.0,252.0,32.0,108.0,0,0,0,0,0,0,3,11,0,554,0
30,Adults,24683.0,Married,2n Cycle,1,0,True,2272,6.22,Newer,98,2,4,0,2,5,35.0,6.0,0.1714,False,8.0,4.0,10.0,6.0,7.0,0,0,0,0,0,0,3,11,0,29,0
56,Mid-Age,85620.0,Widow,Graduation,0,0,False,2332,6.38,Newer,68,3,4,6,1,1,1554.0,46.0,0.0296,True,416.0,46.0,925.0,60.0,107.0,0,0,0,0,0,0,3,11,1,1508,0
40,Adults,47850.0,Married,Graduation,1,0,True,2367,6.48,Newer,72,3,4,0,1,6,124.0,10.0,0.0806,False,42.0,7.0,43.0,20.0,12.0,0,0,0,0,0,0,3,11,0,114,0
52,Mid-Age,19514.0,Married,Graduation,1,1,True,2313,6.33,Newer,47,3,2,1,4,8,41.0,28.0,0.6829,False,14.0,3.0,21.0,2.0,1.0,1,0,0,0,0,0,3,11,1,13,1
47,Mid-Age,27159.0,Married,Master,1,1,True,2251,6.16,Newer,33,1,3,0,2,6,20.0,1.0,0.05,False,17.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,3,11,0,19,0
57,Mid-Age,39548.0,Single,2n Cycle,1,1,True,2249,6.16,Newer,87,1,3,1,2,3,36.0,18.0,0.5,False,15.0,4.0,10.0,3.0,4.0,0,0,0,0,0,0,3,11,0,18,0
31,Adults,21474.0,Single,Graduation,1,0,True,2241,6.14,Newer,0,3,2,1,2,7,57.0,34.0,0.5965,False,6.0,16.0,24.0,11.0,0.0,1,0,0,0,0,0,3,11,1,23,1
49,Mid-Age,60504.0,Single,PhD,0,1,True,2301,6.3,Newer,73,6,8,2,2,6,492.0,34.0,0.0691,False,458.0,0.0,24.0,6.0,4.0,0,0,0,0,0,0,3,11,0,458,0
57,Mid-Age,22419.0,Married,Graduation,0,0,False,2596,7.11,Established,74,3,2,2,1,8,120.0,42.0,0.35,False,30.0,3.0,47.0,19.0,21.0,0,0,0,0,0,0,3,11,0,78,0
71,Seniors,81698.0,Married,Master,0,0,False,2394,6.55,Newer,4,3,13,8,1,1,961.0,47.0,0.0489,False,179.0,28.0,520.0,111.0,123.0,0,0,0,0,0,0,3,11,1,914,0
68,Seniors,43462.0,Together,Graduation,1,1,True,2814,7.7,Established,50,4,5,1,6,8,225.0,15.0,0.0667,False,90.0,17.0,97.0,15.0,6.0,0,0,0,0,0,0,3,11,0,210,0
42,Adults,54880.0,Single,PhD,1,0,True,2644,7.24,Established,57,6,11,2,2,5,677.0,118.0,0.1743,False,308.0,85.0,137.0,102.0,45.0,0,0,0,0,0,0,3,11,0,559,0
38,Adults,79908.0,Married,Graduation,0,0,False,2609,7.14,Established,30,5,7,6,1,2,1661.0,111.0,0.0668,True,557.0,129.0,761.0,29.0,185.0,0,0,1,0,0,0,3,11,0,1550,1
50,Mid-Age,15315.0,Married,2n Cycle,0,0,False,2489,6.81,Newer,27,2,4,0,2,5,47.0,17.0,0.3617,False,7.0,4.0,13.0,15.0,8.0,0,0,0,0,0,0,3,11,0,30,0
61,Seniors,87771.0,Together,Graduation,0,1,True,2562,7.01,Established,61,5,4,10,1,6,1924.0,33.0,0.0172,True,1492.0,38.0,287.0,50.0,57.0,0,1,1,1,1,0,3,11,1,1891,4
42,Adults,33039.0,Married,Graduation,1,0,True,2452,6.71,Newer,4,2,4,0,1,5,66.0,12.0,0.1818,False,30.0,8.0,12.0,8.0,8.0,0,0,0,0,0,0,3,11,0,54,0
40,Adults,81741.0,Single,Graduation,0,0,False,2537,6.95,Established,75,6,7,6,0,2,1534.0,38.0,0.0248,True,249.0,153.0,940.0,58.0,134.0,0,0,0,0,0,0,3,11,0,1496,0
49,Mid-Age,71499.0,Together,Master,0,1,True,2528,6.92,Established,12,8,13,3,2,4,758.0,37.0,0.0488,False,465.0,25.0,132.0,136.0,0.0,0,0,0,0,0,0,3,11,0,721,0
50,Mid-Age,62466.0,Married,2n Cycle,0,1,True,2324,6.36,Newer,13,6,12,3,5,4,806.0,83.0,0.103,False,129.0,129.0,259.0,168.0,121.0,0,0,0,0,0,0,3,11,0,723,0
57,Mid-Age,48799.0,Divorced,PhD,0,1,True,2395,6.56,Newer,9,3,7,2,3,3,307.0,24.0,0.0782,False,174.0,18.0,81.0,28.0,6.0,0,0,0,0,0,0,3,11,0,283,0
70,Seniors,52157.0,Together,PhD,0,1,True,2181,5.97,Newer,48,3,5,2,2,4,225.0,40.0,0.1778,False,189.0,2.0,29.0,3.0,2.0,0,0,0,0,0,0,3,11,0,185,0
58,Mid-Age,66565.0,Single,Graduation,0,1,True,2730,7.47,Established,80,4,9,2,4,8,1023.0,42.0,0.0411,True,747.0,10.0,161.0,65.0,40.0,0,0,0,0,0,0,3,11,0,981,0
69,Seniors,29298.0,Together,Master,1,1,True,2454,6.72,Newer,60,1,2,0,1,5,10.0,1.0,0.1,False,6.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,3,11,0,9,0
41,Adults,47691.0,Single,Graduation,0,1,True,2518,6.89,Established,43,1,2,0,1,6,17.0,4.0,0.2353,False,14.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,3,11,0,13,0
50,Mid-Age,38200.0,Together,Graduation,1,1,True,2728,7.47,Established,19,1,2,0,1,7,16.0,1.0,0.0625,False,12.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,3,11,0,15,0
46,Mid-Age,44989.0,Married,Graduation,0,1,True,2814,7.7,Established,26,5,5,1,5,6,263.0,106.0,0.403,False,98.0,0.0,106.0,49.0,10.0,0,0,0,0,0,0,3,11,0,157,0
52,Mid-Age,38443.0,Married,PhD,1,1,True,2312,6.33,Newer,58,1,3,0,2,7,37.0,1.0,0.027,False,32.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,3,11,0,36,0
42,Adults,38593.0,Single,2n Cycle,1,0,True,2448,6.7,Newer,42,4,3,1,3,8,153.0,24.0,0.1569,False,51.0,12.0,49.0,17.0,24.0,0,0,0,0,0,0,3,11,0,129,0
50,Mid-Age,64413.0,Together,PhD,0,1,True,2491,6.82,Newer,27,5,5,1,1,5,259.0,20.0,0.0772,False,200.0,5.0,44.0,0.0,10.0,0,0,0,0,0,0,3,11,0,239,0
39,Adults,36959.0,Married,Master,1,0,True,2429,6.65,Newer,56,2,3,0,2,8,62.0,0.0,0.0,False,25.0,6.0,25.0,6.0,0.0,0,0,0,0,0,0,3,11,0,62,0
43,Adults,61996.0,Married,PhD,0,1,True,2673,7.32,Established,27,6,8,4,3,5,1206.0,24.0,0.0199,True,1050.0,12.0,144.0,0.0,0.0,0,1,0,1,1,0,3,11,1,1182,3
52,Mid-Age,51287.0,Married,Graduation,1,1,True,2248,6.15,Newer,10,4,3,1,3,7,152.0,30.0,0.1974,False,117.0,0.0,22.0,13.0,0.0,0,0,0,0,0,0,3,11,0,122,0
50,Mid-Age,13260.0,Married,Graduation,1,1,True,2469,6.76,Newer,48,3,3,0,4,8,42.0,7.0,0.1667,False,9.0,4.0,17.0,10.0,2.0,0,0,0,0,0,0,3,11,0,35,0
54,Mid-Age,47472.0,Together,PhD,1,1,True,2445,6.69,Newer,39,2,4,0,2,5,67.0,8.0,0.1194,False,56.0,0.0,11.0,0.0,0.0,0,0,0,0,0,0,3,11,0,59,0
64,Seniors,54603.0,Together,Master,1,1,True,2514,6.88,Established,85,4,4,2,6,7,223.0,4.0,0.0179,False,145.0,13.0,46.0,17.0,2.0,0,0,0,0,0,0,3,11,0,219,0
46,Mid-Age,45207.0,Married,PhD,1,1,True,2755,7.54,Established,64,3,6,1,5,6,213.0,2.0,0.0094,False,203.0,0.0,10.0,0.0,0.0,0,1,0,0,0,0,3,11,0,211,1
53,Mid-Age,47821.0,Together,2n Cycle,1,1,True,2411,6.6,Newer,54,1,3,0,1,8,37.0,10.0,0.2703,False,9.0,0.0,16.0,6.0,6.0,0,0,0,0,0,0,3,11,0,27,0
69,Seniors,27450.0,Married,Master,0,0,False,2599,7.12,Established,57,2,3,1,1,7,91.0,52.0,0.5714,False,37.0,12.0,23.0,8.0,11.0,0,0,0,0,0,0,3,11,0,39,0
37,Adults,39453.0,Together,Graduation,1,0,True,2246,6.15,Newer,64,2,3,0,2,6,53.0,2.0,0.0377,False,46.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,3,11,0,51,0
49,Mid-Age,26850.0,Together,2n Cycle,1,1,True,2231,6.11,Newer,10,2,4,1,4,4,54.0,9.0,0.1667,False,31.0,1.0,13.0,7.0,2.0,0,0,0,0,0,0,3,11,0,45,0
65,Seniors,79800.0,Widow,Graduation,0,0,False,2803,7.67,Established,65,5,5,11,1,3,1643.0,224.0,0.1363,True,1060.0,21.0,530.0,32.0,0.0,1,0,1,1,0,0,3,11,1,1419,3
59,Mid-Age,61794.0,Married,Master,0,1,True,2447,6.7,Newer,74,4,10,4,2,2,600.0,11.0,0.0183,False,264.0,47.0,188.0,54.0,47.0,0,0,0,0,0,0,3,11,0,589,0
65,Seniors,53863.0,Together,Graduation,0,1,True,2202,6.03,Newer,4,7,7,1,3,7,443.0,30.0,0.0677,False,399.0,4.0,30.0,6.0,4.0,0,1,0,0,0,0,3,11,0,413,1
61,Seniors,24221.0,Together,Graduation,0,0,False,2472,6.77,Newer,94,1,3,1,1,4,33.0,22.0,0.6667,False,8.0,9.0,9.0,2.0,5.0,0,0,0,0,0,0,3,11,0,11,0
36,Adults,39684.0,Single,PhD,1,0,True,2784,7.62,Established,41,2,2,1,2,7,64.0,17.0,0.2656,False,19.0,0.0,35.0,6.0,4.0,0,0,0,0,0,1,3,11,1,47,0
45,Mid-Age,92163.0,Married,Master,0,0,False,2723,7.46,Established,25,5,5,11,0,2,2066.0,20.0,0.0097,True,817.0,183.0,797.0,106.0,163.0,0,0,1,1,0,0,3,11,1,2046,2
55,Mid-Age,69882.0,Single,Master,0,0,False,2390,6.54,Newer,94,3,9,7,1,1,1313.0,165.0,0.1257,True,292.0,127.0,635.0,132.0,127.0,0,0,0,0,0,0,3,11,0,1148,0
